,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
9687,45.0,technician,married,high.school,no,yes,no,telephone,jun,mon,222.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
4202,34.0,services,married,high.school,no,no,no,telephone,may,mon,298.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
32611,26.0,admin.,single,university.degree,no,yes,yes,cellular,may,mon,9.0,7.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
38507,44.0,technician,married,university.degree,no,no,yes,cellular,oct,tue,139.0,2.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
9277,31.0,housemaid,single,university.degree,no,no,yes,telephone,jun,fri,129.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31921,33.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,580.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
22751,35.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,132.0,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
7392,32.0,unemployed,single,high.school,no,yes,yes,telephone,may,fri,289.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29473,31.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,19.0,6.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
19650,57.0,admin.,married,university.degree,no,yes,no,cellular,aug,thu,74.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
26418,38.0,admin.,married,high.school,no,no,no,cellular,nov,thu,309.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
27597,58.0,admin.,married,basic.4y,no,no,no,cellular,nov,fri,505.0,7.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
22501,30.0,technician,single,university.degree,no,yes,no,cellular,aug,fri,55.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
34678,29.0,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,123.0,4.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
6547,48.0,admin.,divorced,high.school,no,yes,no,telephone,may,wed,507.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
16396,23.0,admin.,single,professional.course,no,no,no,cellular,jul,wed,141.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
15776,22.0,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,848.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
25352,52.0,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,77.0,3.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
27359,47.0,admin.,married,university.degree,no,yes,no,cellular,nov,fri,127.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
33990,36.0,services,single,high.school,no,no,no,cellular,may,wed,102.0,6.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
31434,43.0,management,married,university.degree,no,yes,no,cellular,may,wed,192.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
21574,34.0,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,80.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15,54.0,retired,married,basic.9y,no,yes,yes,telephone,may,mon,174.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33111,50.0,management,divorced,university.degree,no,no,no,telephone,may,tue,63.0,3.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
25383,58.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,180.0,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
10968,38.0,blue-collar,married,professional.course,no,no,no,telephone,jun,wed,112.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
7752,41.0,self-employed,married,high.school,no,yes,no,telephone,may,fri,206.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
2655,35.0,blue-collar,married,university.degree,no,no,no,telephone,may,wed,128.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
33085,32.0,services,married,high.school,no,yes,no,telephone,may,tue,14.0,6.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
8393,46.0,technician,married,high.school,no,no,no,telephone,jun,tue,372.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29855,50.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,249.0,3.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
6894,56.0,management,married,university.degree,no,no,no,telephone,may,thu,750.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
6128,50.0,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,307.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40285,47.0,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,129.0,3.0,999.0,2.0,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no
9513,41.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,157.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36409,35.0,admin.,married,high.school,no,yes,yes,cellular,jun,tue,444.0,1.0,999.0,1.0,failure,-2.9,92.963,-40.8,1.262,5076.2,no
37043,42.0,technician,married,university.degree,no,no,no,cellular,jul,wed,361.0,1.0,999.0,1.0,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2,yes
39025,71.0,retired,married,university.degree,no,yes,yes,cellular,dec,thu,182.0,1.0,999.0,1.0,failure,-3.0,92.713,-33.0,0.7140000000000001,5023.5,no
40801,53.0,technician,married,university.degree,no,no,no,cellular,sep,thu,156.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
2800,40.0,technician,married,professional.course,no,no,no,telephone,may,wed,568.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
25233,33.0,admin.,married,high.school,no,yes,no,cellular,nov,tue,125.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
15566,35.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,1373.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
19691,60.0,retired,married,professional.course,no,yes,no,cellular,aug,thu,448.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
37696,34.0,unemployed,single,university.degree,no,no,no,cellular,aug,wed,484.0,1.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no
33934,52.0,admin.,married,basic.9y,no,yes,no,cellular,may,wed,38.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
35363,23.0,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,136.0,3.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
24273,57.0,retired,married,basic.4y,no,no,no,telephone,nov,mon,40.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
23387,40.0,admin.,married,university.degree,no,no,no,cellular,aug,wed,214.0,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
23656,39.0,technician,married,university.degree,no,yes,no,cellular,aug,thu,76.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
39399,27.0,student,single,university.degree,no,yes,no,cellular,apr,thu,176.0,1.0,999.0,1.0,failure,-1.8,93.749,-34.6,0.635,5008.7,no
15069,52.0,technician,married,professional.course,no,yes,no,cellular,jul,thu,402.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
19943,34.0,admin.,divorced,high.school,no,no,no,cellular,aug,fri,178.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
8468,41.0,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,88.0,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
41180,36.0,admin.,married,university.degree,no,no,no,cellular,nov,fri,254.0,2.0,999.0,0.0,nonexistent,-1.1,94.76700000000001,-50.8,1.028,4963.6,no
40407,46.0,technician,married,professional.course,no,yes,no,cellular,aug,thu,245.0,2.0,999.0,4.0,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
820,31.0,admin.,single,university.degree,no,no,no,telephone,may,wed,992.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
22607,53.0,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,91.0,10.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
23024,59.0,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,77.0,6.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34768,38.0,entrepreneur,married,university.degree,no,no,no,cellular,may,thu,136.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
23233,48.0,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,58.0,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
11714,45.0,self-employed,divorced,professional.course,no,no,no,telephone,jun,fri,12.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33174,48.0,blue-collar,single,basic.4y,no,yes,no,cellular,may,tue,1203.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
25043,34.0,self-employed,married,basic.9y,no,yes,no,telephone,nov,tue,37.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
11878,28.0,blue-collar,married,university.degree,no,no,no,telephone,jun,fri,20.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9094,41.0,management,married,high.school,no,yes,no,telephone,jun,fri,190.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
14903,27.0,housemaid,single,high.school,no,no,no,cellular,jul,wed,293.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
37346,69.0,entrepreneur,married,university.degree,no,yes,no,cellular,aug,tue,93.0,1.0,999.0,1.0,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2,no
24228,39.0,unemployed,married,basic.9y,no,yes,no,cellular,nov,mon,151.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
27683,37.0,admin.,married,high.school,no,yes,no,telephone,dec,fri,12.0,1.0,999.0,0.0,nonexistent,-0.2,92.756,-45.9,3.563,5176.3,no
399,42.0,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,199.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6529,42.0,admin.,single,university.degree,no,yes,yes,telephone,may,wed,62.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4791,59.0,retired,married,high.school,no,no,no,telephone,may,wed,294.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
20698,34.0,admin.,single,university.degree,no,yes,no,cellular,aug,wed,165.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34217,28.0,student,single,high.school,no,no,no,cellular,may,wed,182.0,4.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
32839,39.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,400.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
36517,29.0,admin.,single,university.degree,no,yes,no,cellular,jun,wed,170.0,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
10156,35.0,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,312.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
1631,32.0,admin.,married,high.school,no,yes,no,telephone,may,fri,83.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
41013,29.0,admin.,single,high.school,no,no,no,telephone,oct,thu,330.0,2.0,6.0,1.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
22191,42.0,entrepreneur,married,university.degree,no,yes,yes,cellular,aug,thu,148.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
20694,54.0,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,261.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3050,58.0,retired,married,basic.9y,no,no,no,telephone,may,wed,256.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
25252,43.0,admin.,divorced,professional.course,no,yes,no,telephone,nov,tue,55.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
37109,38.0,management,married,university.degree,no,no,no,cellular,jul,tue,486.0,5.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,0.9079999999999999,5076.2,yes
39342,80.0,retired,married,basic.4y,no,yes,no,cellular,mar,thu,156.0,1.0,999.0,0.0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,yes
1850,32.0,admin.,single,university.degree,no,no,no,telephone,may,fri,188.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
27389,32.0,management,married,university.degree,no,no,no,cellular,nov,fri,51.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
6587,39.0,admin.,married,high.school,no,no,no,telephone,may,wed,211.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36552,56.0,management,married,university.degree,no,yes,no,cellular,jun,wed,175.0,3.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
22385,39.0,admin.,married,university.degree,no,yes,no,cellular,aug,fri,169.0,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
5598,51.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,167.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
17925,59.0,housemaid,divorced,university.degree,no,yes,no,cellular,jul,tue,246.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
32098,36.0,admin.,married,basic.9y,no,no,no,cellular,may,fri,159.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
15930,39.0,admin.,married,university.degree,no,yes,no,cellular,jul,mon,929.0,15.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
8278,37.0,management,married,university.degree,no,no,no,telephone,jun,tue,303.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29708,40.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,379.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
24109,33.0,admin.,single,university.degree,no,no,no,telephone,nov,thu,109.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.245,5195.8,no
37548,29.0,blue-collar,married,basic.4y,no,yes,no,cellular,aug,fri,98.0,1.0,999.0,1.0,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no
13988,28.0,services,married,high.school,no,no,no,cellular,jul,fri,117.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
5484,35.0,blue-collar,married,university.degree,no,yes,no,telephone,may,mon,85.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37139,24.0,student,single,high.school,no,yes,no,cellular,aug,tue,79.0,1.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,no
34774,39.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,170.0,7.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
30655,58.0,services,divorced,high.school,no,yes,no,cellular,may,tue,29.0,6.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
10674,60.0,self-employed,married,professional.course,no,no,no,telephone,jun,tue,247.0,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36968,47.0,housemaid,married,basic.6y,no,no,yes,cellular,jul,thu,148.0,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,no
15215,31.0,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,thu,551.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,yes
22653,35.0,technician,single,professional.course,no,no,yes,cellular,aug,fri,30.0,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
13852,24.0,student,single,basic.4y,no,yes,yes,telephone,jul,fri,57.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
37747,24.0,student,single,high.school,no,yes,no,cellular,aug,fri,200.0,1.0,6.0,4.0,failure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,no
1774,34.0,technician,married,professional.course,no,no,yes,telephone,may,fri,388.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
18572,28.0,services,married,high.school,no,no,no,cellular,jul,thu,184.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
24896,39.0,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,95.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
4324,27.0,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,507.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
22863,33.0,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,112.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
15077,30.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,67.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
8458,38.0,services,divorced,basic.6y,no,no,no,telephone,jun,tue,269.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
13208,31.0,management,single,university.degree,no,yes,yes,cellular,jul,wed,61.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
11732,30.0,blue-collar,single,basic.9y,no,no,no,telephone,jun,fri,10.0,8.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29668,71.0,retired,married,university.degree,no,no,no,cellular,apr,mon,349.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
25765,44.0,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,87.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
5138,33.0,admin.,married,university.degree,no,yes,no,telephone,may,fri,134.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3051,39.0,entrepreneur,married,high.school,no,no,yes,telephone,may,wed,173.0,7.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
17859,47.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,207.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
38472,29.0,admin.,single,university.degree,no,yes,no,cellular,oct,mon,110.0,2.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
26157,33.0,admin.,single,high.school,no,yes,no,cellular,nov,wed,208.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
38784,56.0,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,150.0,1.0,999.0,1.0,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no
20093,45.0,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,mon,187.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
14188,35.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,126.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1177,38.0,services,divorced,basic.6y,no,no,no,telephone,may,thu,180.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
19280,48.0,admin.,married,high.school,no,yes,no,cellular,aug,wed,103.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
23333,51.0,technician,married,high.school,no,yes,no,cellular,aug,wed,549.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
38347,50.0,technician,married,professional.course,no,no,no,cellular,oct,fri,447.0,1.0,8.0,2.0,failure,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
22449,30.0,admin.,single,high.school,no,no,no,cellular,aug,fri,82.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
6811,45.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,157.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22748,36.0,admin.,married,professional.course,no,yes,no,cellular,aug,mon,472.0,7.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38566,48.0,technician,married,high.school,no,no,yes,cellular,oct,thu,288.0,3.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
22599,29.0,technician,single,professional.course,no,no,no,cellular,aug,fri,198.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
38373,20.0,student,single,high.school,no,no,yes,cellular,oct,mon,169.0,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no
17243,57.0,entrepreneur,divorced,high.school,no,yes,no,cellular,jul,fri,360.0,13.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
19351,33.0,technician,married,university.degree,no,yes,no,cellular,aug,wed,312.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
38991,36.0,technician,single,professional.course,no,no,no,cellular,dec,mon,371.0,1.0,999.0,0.0,nonexistent,-3.0,92.713,-33.0,0.7170000000000001,5023.5,no
27732,43.0,blue-collar,married,basic.9y,no,no,no,cellular,mar,tue,180.0,2.0,999.0,0.0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,yes
8112,35.0,student,single,university.degree,no,yes,yes,telephone,jun,mon,444.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
6904,59.0,admin.,married,university.degree,no,no,yes,telephone,may,thu,155.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
7406,28.0,services,married,university.degree,no,no,yes,telephone,may,fri,135.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
21898,43.0,management,married,university.degree,no,yes,no,cellular,aug,wed,118.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
32384,25.0,admin.,single,high.school,no,yes,no,cellular,may,fri,238.0,6.0,999.0,2.0,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
26577,47.0,housemaid,single,basic.9y,no,no,no,cellular,nov,thu,128.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
30659,38.0,admin.,married,university.degree,no,no,no,telephone,may,tue,11.0,6.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
7426,39.0,technician,married,professional.course,no,yes,no,telephone,may,fri,435.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
6025,29.0,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,330.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40366,61.0,retired,married,university.degree,no,no,no,telephone,aug,wed,250.0,2.0,7.0,1.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
32491,37.0,blue-collar,married,basic.4y,no,yes,yes,cellular,may,fri,456.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
7596,41.0,services,married,high.school,no,yes,no,telephone,may,fri,58.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29342,46.0,management,married,university.degree,no,no,no,cellular,apr,fri,183.0,3.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
18070,30.0,admin.,single,high.school,no,yes,no,cellular,jul,wed,605.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
